episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/sample_throughput,info/train_throughput,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/learner/cur_lr,info/learner/policy_loss,info/learner/entropy,info/learner/entropy_coeff,info/learner/var_gnorm,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/grad_gnorm
-17.0,-21.0,-20.1,3830.43,38,31000,False,983000,1111,31,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-32-05,1629905525,10.381816864013672,321.9197392463684,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,321.9197392463684,983000,31,13,00000,0,"[-21.0, -20.0, -21.0, -18.0, -21.0, -21.0, -20.0, -19.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -18.0, -20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -21.0, -21.0, -18.0, -21.0, -21.0, -20.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -21.0, -19.0, -19.0, -20.0, -18.0, -20.0, -21.0, -20.0, -19.0, -21.0, -20.0, -20.0, -21.0, -19.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -17.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -19.0, -17.0, -18.0, -21.0, -20.0, -18.0, -19.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -21.0, -21.0]","[3656, 4410, 3131, 5153, 3784, 3288, 3756, 3678, 3280, 3540, 3996, 3371, 3720, 3484, 4752, 3482, 3056, 3443, 4099, 3056, 4899, 3870, 3878, 4398, 3656, 3056, 3721, 4519, 4161, 4901, 4046, 3300, 3851, 3617, 3056, 3540, 4987, 3520, 3131, 4462, 4020, 3841, 3300, 3131, 3552, 3727, 3296, 4043, 3928, 4081, 4723, 3925, 3379, 3596, 4207, 3304, 3367, 3937, 3296, 4150, 3131, 3368, 3444, 3296, 5204, 3296, 4893, 3168, 3620, 3730, 4413, 3370, 3375, 4856, 3350, 3635, 3730, 4171, 3737, 3787, 4389, 3296, 3524, 3915, 3800, 4823, 4292, 3540, 3370, 4129, 5047, 4276, 4319, 4366, 4291, 3860, 3588, 3734, 4099, 3304]",1.9058802134427746,0.15884139029238775,1.8442821161881873,1965000,983000,19679,0,2947.727,5990.544,93.79285714285713,11.007142857142856,0.6285714285714287,0.9640765667336771,16.662,132.895,25.938,28.636,5254.782,1965,0.02,0.13999999999999999,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.0005000000237487257,-5.096464,1696.1854,0.009999999776482582,15.320363,12.230194,0.7315093,40.0
-17.0,-21.0,-20.17,3807.75,33,32000,False,1015000,1144,32,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-32-15,1629905535,10.38802170753479,332.3077609539032,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,332.3077609539032,1015000,32,13,00000,0,"[-20.0, -21.0, -21.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -17.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -19.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -19.0, -17.0, -18.0, -21.0, -20.0, -18.0, -19.0, -20.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -21.0, -21.0, -21.0, -20.0, -21.0, -18.0, -21.0, -21.0, -20.0, -19.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -18.0, -20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -21.0, -21.0, -18.0, -21.0]","[3932, 3056, 4022, 3702, 4163, 3768, 3936, 3737, 4268, 3460, 4962, 3482, 3367, 3371, 3784, 3963, 3363, 3367, 3131, 4748, 3536, 3304, 3649, 3537, 3168, 4256, 4228, 3131, 3408, 3789, 3213, 3610, 3280, 3370, 3375, 4856, 3350, 3635, 3730, 4171, 3737, 3787, 4389, 3296, 3524, 3915, 3800, 4823, 4292, 3540, 3370, 4129, 5047, 4276, 4319, 4366, 4291, 3860, 3588, 3734, 4099, 3304, 3656, 4410, 3131, 5153, 3784, 3288, 3756, 3678, 3280, 3540, 3996, 3371, 3720, 3484, 4752, 3482, 3056, 3443, 4099, 3056, 4899, 3870, 3878, 4398, 3656, 3056, 3721, 4519, 4161, 4901, 4046, 3300, 3851, 3617, 3056, 3540, 4987, 3520]",1.9058531828108556,0.15869363933202338,1.8435695680797886,2028000,1015000,20313,0,3053.974,6012.512,93.90769230769232,11.0,0.7123076923076924,0.9640765667336771,16.12,134.911,25.872,28.727,5254.599,2029,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-40.773144,1705.6731,0.009999999776482582,15.435572,15.010569,0.81630486,40.0
-17.0,-21.0,-20.21,3826.94,31,32000,False,1047000,1175,33,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-32-26,1629905546,10.268389701843262,342.57615065574646,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,342.57615065574646,1047000,33,13,00000,0,"[-21.0, -21.0, -20.0, -20.0, -19.0, -20.0, -21.0, -19.0, -18.0, -20.0, -18.0, -21.0, -21.0, -20.0, -19.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -20.0, -19.0, -21.0, -18.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -18.0, -21.0, -21.0, -20.0, -19.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -18.0, -20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -21.0, -21.0, -18.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -17.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -19.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0]","[3168, 4380, 3663, 3915, 4496, 3797, 3483, 4262, 4658, 4235, 5255, 3788, 3296, 4403, 4236, 3888, 3739, 3851, 3392, 3446, 4510, 3350, 4342, 3596, 5692, 4084, 3367, 3615, 3864, 4346, 3841, 3131, 5153, 3784, 3288, 3756, 3678, 3280, 3540, 3996, 3371, 3720, 3484, 4752, 3482, 3056, 3443, 4099, 3056, 4899, 3870, 3878, 4398, 3656, 3056, 3721, 4519, 4161, 4901, 4046, 3300, 3851, 3617, 3056, 3540, 4987, 3520, 3932, 3056, 4022, 3702, 4163, 3768, 3936, 3737, 4268, 3460, 4962, 3482, 3367, 3371, 3784, 3963, 3363, 3367, 3131, 4748, 3536, 3304, 3649, 3537, 3168, 4256, 4228, 3131, 3408, 3789, 3213, 3610, 3280]",1.9052942745635602,0.15829278578521688,1.8403424429475308,2092000,1047000,20940,0,3081.222,6162.445,94.29230769230769,11.092307692307692,0.760769230769231,0.9640765667336771,35.59,130.122,25.589,29.73,5258.249,2093,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,34.062912,1707.4471,0.009999999776482582,15.5722275,33.89651,0.65937304,40.0
-16.0,-21.0,-20.1,3895.1,31,32000,False,1079000,1206,34,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-32-36,1629905556,10.380220413208008,352.95637106895447,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,352.95637106895447,1079000,34,13,00000,0,"[-19.0, -20.0, -19.0, -21.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -21.0, -19.0, -19.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -18.0, -17.0, -16.0, -19.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -18.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -21.0, -19.0, -21.0, -19.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -17.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -19.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -20.0, -19.0, -20.0, -21.0, -19.0, -18.0, -20.0, -18.0, -21.0, -21.0, -20.0, -19.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -20.0, -19.0, -21.0, -18.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0]","[4052, 3795, 4217, 3448, 3975, 3683, 4184, 4408, 3544, 3479, 4211, 3986, 5366, 3900, 3984, 3670, 4447, 3984, 4429, 3795, 5265, 5302, 4880, 4286, 3408, 3176, 3780, 3412, 4064, 3174, 3837, 3617, 3056, 3540, 4987, 3520, 3932, 3056, 4022, 3702, 4163, 3768, 3936, 3737, 4268, 3460, 4962, 3482, 3367, 3371, 3784, 3963, 3363, 3367, 3131, 4748, 3536, 3304, 3649, 3537, 3168, 4256, 4228, 3131, 3408, 3789, 3213, 3610, 3280, 3168, 4380, 3663, 3915, 4496, 3797, 3483, 4262, 4658, 4235, 5255, 3788, 3296, 4403, 4236, 3888, 3739, 3851, 3392, 3446, 4510, 3350, 4342, 3596, 5692, 4084, 3367, 3615, 3864, 4346, 3841]",1.9031888765609801,0.1576949876001324,1.834859944156805,2156000,1079000,21580,0,3055.782,6111.566,94.51538461538462,11.138461538461538,0.7253846153846154,0.9640765667336771,32.345,135.575,25.973,25.463,5243.628,2157,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,27.933401,1717.5396,0.009999999776482582,15.762699,24.185162,0.7618928,40.0
-16.0,-21.0,-20.07,4008.9,35,31000,False,1110000,1241,35,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-32-47,1629905567,10.360684871673584,363.31705594062805,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,363.31705594062805,1110000,35,13,00000,0,"[-19.0, -20.0, -20.0, -20.0, -20.0, -20.0, -21.0, -20.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -18.0, -21.0, -18.0, -20.0, -21.0, -19.0, -21.0, -21.0, -21.0, -19.0, -20.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -20.0, -20.0, -19.0, -20.0, -21.0, -19.0, -18.0, -20.0, -18.0, -21.0, -21.0, -20.0, -19.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -20.0, -19.0, -21.0, -18.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -19.0, -20.0, -19.0, -21.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -21.0, -19.0, -19.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -18.0, -17.0, -16.0, -19.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0]","[4152, 4431, 4273, 4712, 4532, 4055, 4005, 4315, 5099, 3690, 3520, 4350, 3131, 3911, 3408, 3908, 4656, 4933, 4495, 3296, 4684, 4763, 3888, 4046, 3861, 3300, 3536, 4032, 4248, 3680, 3787, 4398, 3296, 3617, 3680, 3213, 3610, 3280, 3168, 4380, 3663, 3915, 4496, 3797, 3483, 4262, 4658, 4235, 5255, 3788, 3296, 4403, 4236, 3888, 3739, 3851, 3392, 3446, 4510, 3350, 4342, 3596, 5692, 4084, 3367, 3615, 3864, 4346, 3841, 4052, 3795, 4217, 3448, 3975, 3683, 4184, 4408, 3544, 3479, 4211, 3986, 5366, 3900, 3984, 3670, 4447, 3984, 4429, 3795, 5265, 5302, 4880, 4286, 3408, 3176, 3780, 3412, 4064, 3174, 3837]",1.9044161230441627,0.15788382010567475,1.8377843012258603,2218000,1110000,22216,0,2960.017,5920.036,94.43076923076923,11.099999999999996,0.7369230769230769,0.9640765667336771,16.13,130.854,27.036,24.174,5254.108,2219,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-77.26336,1725.3412,0.009999999776482582,15.917477,19.230438,0.6382256,40.0
-16.0,-21.0,-20.22,3929.24,31,32000,False,1142000,1272,36,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-32-57,1629905577,10.41408634185791,373.73114228248596,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,373.73114228248596,1142000,36,13,00000,0,"[-21.0, -19.0, -21.0, -21.0, -21.0, -20.0, -21.0, -19.0, -21.0, -19.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -19.0, -20.0, -19.0, -21.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -21.0, -19.0, -19.0, -21.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -18.0, -17.0, -16.0, -19.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -19.0, -20.0, -20.0, -20.0, -20.0, -20.0, -21.0, -20.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -18.0, -21.0, -18.0, -20.0, -21.0, -19.0, -21.0, -21.0, -21.0, -19.0, -20.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0]","[3056, 4655, 3412, 3243, 3528, 3577, 3168, 4173, 3652, 4174, 4228, 3648, 3056, 3639, 3296, 3992, 4260, 3656, 4214, 3890, 3168, 3296, 4100, 3538, 4177, 3056, 3853, 3857, 3259, 3368, 3855, 3864, 4346, 3841, 4052, 3795, 4217, 3448, 3975, 3683, 4184, 4408, 3544, 3479, 4211, 3986, 5366, 3900, 3984, 3670, 4447, 3984, 4429, 3795, 5265, 5302, 4880, 4286, 3408, 3176, 3780, 3412, 4064, 3174, 3837, 4152, 4431, 4273, 4712, 4532, 4055, 4005, 4315, 5099, 3690, 3520, 4350, 3131, 3911, 3408, 3908, 4656, 4933, 4495, 3296, 4684, 4763, 3888, 4046, 3861, 3300, 3536, 4032, 4248, 3680, 3787, 4398, 3296, 3617, 3680]",1.9050541022794618,0.158339105949233,1.8420359489912768,2282000,1142000,22854,0,3047.69,6095.381,94.85714285714286,11.049999999999999,0.6842857142857143,0.9640765667336771,16.558,130.228,22.915,29.759,5249.111,2283,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,2.8347173,1718.7137,0.009999999776482582,15.9801235,18.83038,0.6143543,40.0
-18.0,-21.0,-20.37,3912.37,32,32000,False,1174000,1304,37,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-33-08,1629905588,10.39743971824646,384.1285820007324,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,384.1285820007324,1174000,37,13,00000,0,"[-21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -20.0, -19.0, -20.0, -21.0, -21.0, -21.0, -19.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -19.0, -19.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -20.0, -20.0, -20.0, -20.0, -20.0, -21.0, -20.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -18.0, -21.0, -18.0, -20.0, -21.0, -19.0, -21.0, -21.0, -21.0, -19.0, -20.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0, -20.0, -21.0, -19.0, -21.0, -19.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0]","[4246, 4366, 3849, 4225, 3888, 4423, 3485, 4193, 4624, 3860, 4872, 3487, 4518, 4824, 4009, 3615, 3977, 3444, 3861, 3516, 5131, 4213, 3675, 3611, 3596, 3784, 4707, 3296, 3788, 3764, 3788, 3859, 3174, 3837, 4152, 4431, 4273, 4712, 4532, 4055, 4005, 4315, 5099, 3690, 3520, 4350, 3131, 3911, 3408, 3908, 4656, 4933, 4495, 3296, 4684, 4763, 3888, 4046, 3861, 3300, 3536, 4032, 4248, 3680, 3787, 4398, 3296, 3617, 3680, 3056, 4655, 3412, 3243, 3528, 3577, 3168, 4173, 3652, 4174, 4228, 3648, 3056, 3639, 3296, 3992, 4260, 3656, 4214, 3890, 3168, 3296, 4100, 3538, 4177, 3056, 3853, 3857, 3259, 3368, 3855]",1.9054029007390523,0.1581637427021609,1.841386360931174,2346000,1174000,23494,0,3045.809,6091.62,94.0,11.0,0.7484615384615384,0.9640765667336771,17.758,130.794,27.059,24.52,5234.646,2347,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,82.481636,1728.7451,0.009999999776482582,16.065409,31.65614,0.6084078,40.0
-19.0,-21.0,-20.32,3910.71,32,32000,False,1206000,1336,38,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-33-18,1629905598,10.25811219215393,394.38669419288635,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,394.38669419288635,1206000,38,13,00000,0,"[-20.0, -20.0, -19.0, -21.0, -21.0, -21.0, -21.0, -19.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -19.0, -20.0, -21.0, -21.0, -19.0, -19.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0, -20.0, -21.0, -19.0, -21.0, -19.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -20.0, -19.0, -20.0, -21.0, -21.0, -21.0, -19.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -19.0, -19.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[3686, 4201, 4576, 4020, 3371, 3480, 4248, 4150, 4056, 4128, 3648, 4021, 4244, 4203, 3925, 4149, 4060, 3296, 4027, 4005, 5088, 4029, 3648, 3296, 4468, 4783, 3722, 3835, 5083, 3131, 4872, 4306, 3787, 4398, 3296, 3617, 3680, 3056, 4655, 3412, 3243, 3528, 3577, 3168, 4173, 3652, 4174, 4228, 3648, 3056, 3639, 3296, 3992, 4260, 3656, 4214, 3890, 3168, 3296, 4100, 3538, 4177, 3056, 3853, 3857, 3259, 3368, 3855, 4246, 4366, 3849, 4225, 3888, 4423, 3485, 4193, 4624, 3860, 4872, 3487, 4518, 4824, 4009, 3615, 3977, 3444, 3861, 3516, 5131, 4213, 3675, 3611, 3596, 3784, 4707, 3296, 3788, 3764, 3788, 3859]",1.903796187752821,0.1576571847091896,1.8374326867887012,2410000,1206000,24120,0,3092.977,6185.955,93.83076923076922,11.084615384615383,0.6892307692307693,0.9640765667336771,29.006,131.94,27.751,32.537,5234.969,2411,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-93.40801,1718.0765,0.009999999776482582,16.14087,31.578678,0.46706432,40.0
-17.0,-21.0,-20.08,4105.0,27,32000,False,1238000,1363,39,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-33-28,1629905608,10.376667737960815,404.76336193084717,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,404.76336193084717,1238000,39,13,00000,0,"[-21.0, -17.0, -20.0, -20.0, -20.0, -21.0, -19.0, -19.0, -19.0, -20.0, -20.0, -18.0, -20.0, -21.0, -20.0, -18.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -20.0, -21.0, -20.0, -19.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -20.0, -21.0, -19.0, -21.0, -20.0, -19.0, -20.0, -21.0, -21.0, -21.0, -19.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -19.0, -19.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -19.0, -21.0, -21.0, -21.0, -21.0, -19.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -19.0, -20.0, -21.0, -21.0, -19.0, -19.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0]","[3732, 4881, 3883, 4171, 4325, 3720, 4958, 4058, 4579, 4395, 4515, 4778, 4431, 3967, 5597, 4246, 5078, 4435, 4207, 4607, 4549, 4613, 4388, 4148, 3916, 4425, 4586, 4100, 3538, 4177, 3056, 3853, 3857, 3259, 3368, 3855, 4246, 4366, 3849, 4225, 3888, 4423, 3485, 4193, 4624, 3860, 4872, 3487, 4518, 4824, 4009, 3615, 3977, 3444, 3861, 3516, 5131, 4213, 3675, 3611, 3596, 3784, 4707, 3296, 3788, 3764, 3788, 3859, 3686, 4201, 4576, 4020, 3371, 3480, 4248, 4150, 4056, 4128, 3648, 4021, 4244, 4203, 3925, 4149, 4060, 3296, 4027, 4005, 5088, 4029, 3648, 3296, 4468, 4783, 3722, 3835, 5083, 3131, 4872, 4306]",1.9036451443479825,0.15727808431328855,1.8351116705262984,2473000,1238000,24766,0,3051.1,6006.854,94.76153846153845,11.03076923076923,0.7761538461538462,0.9640765667336771,16.089,134.236,26.47,28.229,5235.867,2475,0.02,0.13999999999999999,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.0005000000237487257,-53.441875,1683.4647,0.009999999776482582,16.261087,19.14434,0.63488257,40.0
-17.0,-21.0,-19.8,4308.26,30,32000,False,1270000,1393,40,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-33-39,1629905619,10.252870321273804,415.016232252121,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,415.016232252121,1270000,40,13,00000,0,"[-18.0, -21.0, -19.0, -18.0, -20.0, -19.0, -20.0, -20.0, -19.0, -20.0, -19.0, -21.0, -17.0, -19.0, -19.0, -19.0, -20.0, -19.0, -21.0, -21.0, -21.0, -17.0, -21.0, -19.0, -18.0, -20.0, -20.0, -20.0, -19.0, -18.0, -19.0, -20.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -19.0, -21.0, -21.0, -21.0, -21.0, -19.0, -20.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -20.0, -19.0, -21.0, -20.0, -20.0, -19.0, -20.0, -21.0, -21.0, -19.0, -19.0, -20.0, -20.0, -19.0, -21.0, -19.0, -19.0, -21.0, -17.0, -20.0, -20.0, -20.0, -21.0, -19.0, -19.0, -19.0, -20.0, -20.0, -18.0, -20.0, -21.0, -20.0, -18.0, -20.0, -19.0, -19.0, -21.0, -20.0, -19.0, -20.0, -21.0, -20.0, -19.0, -19.0]","[5547, 4840, 5124, 4692, 4105, 5560, 3740, 4167, 3739, 3796, 5076, 3544, 6144, 5435, 4573, 5198, 3924, 4843, 3544, 3802, 4449, 5677, 3536, 6072, 5647, 3789, 5177, 4527, 5324, 4211, 4213, 3675, 3611, 3596, 3784, 4707, 3296, 3788, 3764, 3788, 3859, 3686, 4201, 4576, 4020, 3371, 3480, 4248, 4150, 4056, 4128, 3648, 4021, 4244, 4203, 3925, 4149, 4060, 3296, 4027, 4005, 5088, 4029, 3648, 3296, 4468, 4783, 3722, 3835, 5083, 3131, 4872, 4306, 3732, 4881, 3883, 4171, 4325, 3720, 4958, 4058, 4579, 4395, 4515, 4778, 4431, 3967, 5597, 4246, 5078, 4435, 4207, 4607, 4549, 4613, 4388, 4148, 3916, 4425, 4586]",1.904344997227451,0.15752445396941486,1.838472554189869,2538000,1270000,25400,0,3093.674,6284.026,94.58461538461539,10.976923076923079,0.8223076923076923,0.9640765667336771,34.69,132.929,23.476,28.604,5212.036,2539,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,30.934093,1694.6709,0.009999999776482582,16.380793,63.935307,0.4359439,40.0
